,sector,review_count,sentiment_unsafe,sentiment_crime,sentiment_positive,sentiment_sum,area,crime_count
209,SE186,145,0.00153439809166113,-0.004018290633908513,-0.04630435356193954,-0.04878824610418694,1064001.829877386,8966.0
210,SE19,1037,0.001071909922864749,-0.0036532819077016027,-0.04895983407676974,-0.051541206061606636,547173.0510952326,7376.0
211,SE192,121,-0.0013464150883684088,-0.004172074506863779,-0.03223940553382753,-0.037757895129059714,1452156.314481286,2557.0
212,SE207,147,0.0033778571659473997,-0.003495868873509,-0.03794461667630049,-0.03806262838386209,1367384.087738181,3390.0
213,SE30,129,0.00042463205726422774,-0.003027715254946468,-0.051418995348794315,-0.05402207854647655,1831563.1065357276,2420.0
214,SE50,132,-0.0017570419911661964,-0.0037027550682942256,-0.029622035557374814,-0.03508183261683524,984025.7312687552,4916.0
215,SE58,199,0.0013732535062559574,-0.003600141068288237,-0.04245490499841016,-0.044681792560442433,1474160.980781984,4433.0
216,SE84,58,0.0007428725717495124,-0.004287580887175097,-0.04773667621956946,-0.05128138453499504,781744.4579477772,4249.0
217,SE91,17,0.0,-0.006560983526537549,-0.021383637910915076,-0.02794462143745263,2429815.4702115427,3367.0
218,SE95,2,0.0,-0.015625,0.0,-0.015625,2433311.659407188,2441.0
219,SM12,190,0.0004851532979353023,-0.005168846199490196,-0.04456067205503212,-0.04924436495658703,2068262.7868864804,2918.0
220,SM45,148,-8.032557595862651e-05,-0.003154229188631748,-0.042819359134631294,-0.04605391389922168,1881134.685992128,2567.0
221,SW100,130,0.00011106245208862182,-0.0034797803537121876,-0.04399032268533728,-0.04735904058696083,568990.542619491,3118.0
222,SW109,11,0.0031928428817638212,-0.0014291892119946417,-0.03272135132725949,-0.03095769765749031,697247.5595971504,4022.0
224,SW113,403,0.00010833277739661782,-0.004150713319292094,-0.03933924235546685,-0.04338162289736234,831114.0949025931,4175.0
225,SW129,200,0.0018988409324273126,-0.002853582524549045,-0.041122656099470196,-0.04207739769159193,1036672.1526128717,2989.0
226,SW152,125,0.00215956374287299,-0.0037688734078101466,-0.049555538607263104,-0.051164848272200254,1015598.5037758435,2249.0
227,SW162,120,0.00035051982252494636,-0.004224529558026666,-0.037480301194195605,-0.04135431092969731,1634714.0849457122,3820.0
228,SW170,50,-0.0007552582205890398,-0.00404408782575672,-0.04337464197777018,-0.048173988024115946,2117948.393348782,8451.0
229,SW178,60,0.003961087030588001,-0.0052318871062547205,-0.046903819200351936,-0.04817461927601865,1344539.9582810337,3702.0
230,SW181,140,0.0018969482067468105,-0.0038693209788432325,-0.04930684427718019,-0.051279217049276606,1286809.7913654384,4540.0
231,SW182,57,-0.0008140821638545821,-0.003231426032862353,-0.052616356758442645,-0.05666186495515961,1100218.0673163028,1694.0
232,SW184,140,0.0005294301610277472,-0.004676274982681883,-0.053074064323616776,-0.057220909145270914,1201944.5351745435,5880.0
233,SW191,138,0.002052846590941535,-0.0043277345437441415,-0.04586777424844999,-0.048142662201252594,1050027.950684062,3156.0
234,SW192,269,0.001997332060636314,-0.0033495351834985703,-0.04427014584655752,-0.045622348969419774,1335693.9629052575,4184.0
235,SW194,187,-5.618366160901128e-05,-0.005159776121109825,-0.0381367796312661,-0.04335273941398494,4328639.838004718,2271.0
236,SW1A1,377,0.0010125659507015379,-0.0030579171858744533,-0.047632139249118584,-0.04967749048429153,669717.6711902033,1862.0
237,SW1A2,388,0.0005925990944784032,-0.004517535268198298,-0.04509331718287266,-0.049018253356592566,471167.8460492479,4332.0
238,SW1E5,139,0.0004177642958783542,-0.005130121073534223,-0.05140555232031711,-0.05611790909797297,88022.81171855636,1408.0
239,SW1E6,257,0.0008222598316213662,-0.004485363941662814,-0.053960612182333674,-0.057623716292375136,107907.4218747086,1649.0
240,SW1H0,290,0.000783608131270012,-0.004807871254690185,-0.0507884570439279,-0.05481272016734804,87609.21261724626,1319.0
241,SW1H9,120,0.0005397775481151875,-0.003472369137045794,-0.061767252319345545,-0.06469984390827613,86719.06011389535,642.0
242,SW1P2,270,0.00047841991516750916,-0.006336390691812214,-0.04368988987510091,-0.0495478606517456,220533.93857953156,1837.0
243,SW1P4,130,0.0016861168434738403,-0.00813613194150234,-0.05925503237809972,-0.06570504747612817,323907.32145854784,991.0
244,SW1V1,2146,-0.00041595256808707687,-0.00436553682871483,-0.03735074489633881,-0.04213223429314071,210070.93726441337,3176.0
245,SW1V2,2101,5.4370639092081756e-05,-0.004846580465397714,-0.04029134924415908,-0.04508355907046475,249672.7351141326,3088.0
246,SW1V3,146,0.00010254828794669942,-0.004946236361037445,-0.04159732758704374,-0.04644101566013447,375545.54912530165,1340.0
247,SW1V4,693,0.0006239045513631194,-0.004226913157550594,-0.041065137344595916,-0.04466814595078342,244836.24378638685,1977.0
248,SW1W0,905,0.0002123300859447588,-0.005367778144791086,-0.03771792127541428,-0.04287336933426061,132313.47148370265,2374.0
249,SW1W8,128,-0.0005601612631515937,-0.004368212714833803,-0.05301483083215666,-0.05794320481014205,356617.8506567944,1021.0
250,SW1W9,97,0.0014705060696689675,-0.0063879660062437305,-0.02880479723318646,-0.033722257169761204,322584.16665816354,3635.0
251,SW1X0,59,-0.0006318730261726449,-0.004217039729574507,-0.032482414289751176,-0.03733132704549832,156518.09635482382,990.0
252,SW1X7,799,0.0008762159411959387,-0.004164300077071108,-0.04341657938637674,-0.046704663522251916,204526.39466179552,1952.0
253,SW1X8,134,0.0012346567845653768,-0.003406844625041197,-0.04765459931685895,-0.04982678715733477,247848.06980117905,297.0
254,SW1X9,548,0.0009734331994331642,-0.0043676505871598405,-0.04320137891221822,-0.046595596299944884,185535.79797354,1139.0
255,SW1Y4,2385,0.0010578644563422502,-0.0035408015096637714,-0.04767485989853344,-0.05015779695185501,91765.37978228928,1231.0
256,SW1Y6,129,1.0786895330432188e-06,-0.005514054603314155,-0.05176194592502797,-0.057274921838809084,59236.305534855834,480.0
257,SW31,634,0.0009626668420538453,-0.003771779002338471,-0.04574785672939216,-0.04855696888967675,118110.61622605669,1060.0
258,SW32,487,0.0002739219414979961,-0.0038273880009027563,-0.04746752755525141,-0.051020993614656174,272518.1854343927,2236.0
259,SW33,140,0.0005999456726701058,-0.003288482186160138,-0.04913607827009481,-0.051824614783584834,202472.45451242916,2257.0
260,SW34,50,-0.00013607633775159544,-0.0028510305685692243,-0.03497459015166695,-0.03796169705798777,596028.5763064269,1352.0
261,SW36,140,0.0007568641318110973,-0.003042764711264381,-0.05468330040225928,-0.05696920098171256,323828.43589092576,2132.0
262,SW49,275,-0.0006828715015227011,-0.0038889659717048154,-0.03757294264209818,-0.0421447801153257,1455754.3431606006,3242.0
263,SW50,2954,0.0004103236852874659,-0.005201453960764829,-0.040840823328758755,-0.04563195360423608,325153.18941492686,2008.0
264,SW59,3350,9.207189068889062e-05,-0.005008890048298123,-0.037567984125875364,-0.04248480228348458,445746.79439597495,4798.0
265,SW61,551,-0.00046106232288317976,-0.00485863055944782,-0.03646256510663925,-0.04178225798897028,630884.1196084799,3782.0
266,SW62,130,0.0018160484359979088,-0.0035027644253720455,-0.05477640019582889,-0.05646311618520303,926803.200615394,3985.0
267,SW63,140,0.0004438301940109542,-0.003980408525352118,-0.04864856704092349,-0.052185145372264645,1114217.2543946449,2354.0
268,SW71,178,0.0016077049254489336,-0.0033409000535351064,-0.045845350842519006,-0.04757854597060517,305115.9403732298,4280.0
269,SW72,651,1.5568562073818757e-05,-0.00414857093163525,-0.0449183762420077,-0.04905137861156915,422964.85177672125,2771.0
270,SW73,580,0.0003105605247834439,-0.004005834208595699,-0.03991960672759398,-0.04361488041140619,261404.98135490328,1052.0
271,SW74,2007,9.742422347991534e-05,-0.005200478405837618,-0.04353728142501861,-0.048640335607376274,280204.11350564664,2500.0
272,SW75,1518,0.000984436353607225,-0.004405605748446094,-0.045725859296831955,-0.04914702869167085,365564.4330744947,2358.0
273,SW81,280,0.0011891322065659036,-0.0029534736329234995,-0.049857124274926286,-0.051621465701283877,671646.9178721502,4032.0
274,SW84,233,0.0003620534098193917,-0.0035632352065556074,-0.04932244878901457,-0.05252363058575075,864501.0915378408,2722.0
275,SW90,88,0.0030980666262136903,-0.0024900247827360977,-0.036863838681511135,-0.036255796838033545,635779.1026138001,4693.0
276,SW98,50,0.005819483133175335,-0.0018837654191441607,-0.05327126527157023,-0.049335547557539064,500480.10155337176,9015.0
277,TW106,649,0.00016552787353179725,-0.00427584653756772,-0.041237220784579025,-0.04534753944861491,1547741.0100452427,1858.0
278,TW110,140,0.000545273041346242,-0.00521331597542686,-0.0397752411827543,-0.044443284116834916,3386219.069950099,1259.0
279,TW119,280,0.0002946229871135691,-0.004578762461024943,-0.045784085491810046,-0.05006822496572141,1955113.2281962736,1697.0
280,TW13,140,-0.0014016813758277063,-0.004224622700260216,-0.042054802033564806,-0.047681106109652725,749088.8912803243,1457.0
281,TW134,150,-0.001105516114138463,-0.0032096752327839206,-0.035890893540375675,-0.04020608488729806,2430086.781190481,4106.0
282,TW135,56,-0.0003163060784339825,-0.0039536811103680035,-0.0326889297154674,-0.03695891690426938,1816045.4003512573,2890.0
283,TW14,150,-1.543473293654915e-05,-0.0033479851907857495,-0.043885242889734465,-0.04724866281345674,1139933.6141812585,2105.0
284,TW149,129,0.0004903578250049716,-0.005374670951884122,-0.031403081793739365,-0.036287394920618506,2595508.5124041424,4366.0
285,TW167,140,0.003894440456088723,-0.005769095418068572,-0.04856734497002177,-0.05044199993200162,2256191.149098969,35.0
286,TW25,102,0.000624854954865831,-0.0043655206041057605,-0.04547587659229189,-0.0492165422415318,2101397.928637552,2072.0
287,TW26,149,-0.0011266794449328738,-0.004144028418572758,-0.034349178916209935,-0.03961988677971557,1922300.2658234122,2111.0
288,TW27,180,0.00035534763045039143,-0.004224000462959664,-0.04385865986384764,-0.04772731269635691,2018666.8670330555,2670.0
289,TW31,419,0.001867280825938116,-0.004276168040653418,-0.03957192305460157,-0.04198081026931685,974723.5036818646,7139.0
290,TW33,231,-0.0018145395396272637,-0.006277544836019827,-0.03089951995227371,-0.03899160432792085,1225620.5099996764,7788.0
291,TW34,47,-0.0021604853842660484,-0.0024382889633586483,-0.02678651723993227,-0.031385291587556964,1308392.9159087383,3441.0
292,TW50,401,0.0006971940946175287,-0.004233598453765853,-0.04279940850627266,-0.046335812865420954,2491756.3180273366,4180.0
293,TW59,470,-0.00010973951680010145,-0.00375205511579036,-0.04028277650194684,-0.0441445711345373,4515596.374026509,6875.0
294,TW62,514,0.000844861913987714,-0.005421760767668796,-0.04897647878492596,-0.05355337763860705,8556677.119989889,5015.0
295,TW63,259,0.0006933615104156185,-0.006357297417293944,-0.040575171698701507,-0.04623910760557985,2470072.925331349,855.0
296,TW75,145,-0.0016920012749068146,-0.002996070498237981,-0.027295651673572417,-0.031983723446717204,2918676.5671171076,4223.0
297,TW80,546,0.0007075074403297737,-0.004210318218715713,-0.04592331915268373,-0.04942612993106967,990763.3374108678,3913.0
298,TW88,270,-0.00047694491178323987,-0.00437478726887722,-0.04948222005901994,-0.05433395223968039,1309529.8956562616,2026.0
299,TW89,149,0.0019563406562636224,-0.002929274811771633,-0.048237922739022554,-0.04921085689453058,2154938.06687973,2645.0
300,TW91,210,0.000219335771703486,-0.003805848981305125,-0.04954145222961116,-0.05312796543921278,626108.44672402,4045.0
301,TW92,140,0.0005781285062596042,-0.004841873005595505,-0.04423024705140975,-0.04849399155074565,2814818.567539418,2851.0
302,TW93,258,0.00084271016134205,-0.003952171471975893,-0.04571510687960588,-0.04882456819023975,1343122.2048399479,1306.0
303,UB11,6,-0.0033333333333333335,-0.0020325203252032514,-0.028769905646304172,-0.03413575930484076,1034774.3125379262,5828.0
304,UB24,91,0.0009576774877748782,-0.002174501006189209,-0.04060423327466649,-0.04182105679308082,4183518.361647405,4889.0
305,UB31,262,0.0005317528294430109,-0.00587722130033574,-0.03900810618346765,-0.04435357465436037,3093381.666386158,6175.0
306,UB33,80,-0.00031206449226720576,-0.0031312439896494814,-0.032225744325112514,-0.03566905280702921,1343309.5369545997,3216.0
307,UB35,829,0.0004009880040890989,-0.005410244524944032,-0.040182480633394586,-0.0451917371542496,3268686.2643934637,2546.0
308,UB40,195,0.0017855905395941945,-0.004619957814838661,-0.048581811686719496,-0.05141617896196397,2848527.4874169864,5142.0
309,UB68,298,-0.0006580189099201267,-0.0037354581051333977,-0.042675426565391375,-0.04706890358044489,3558452.212162717,5284.0
310,UB70,1056,-0.00011039311652056753,-0.0039834816784127145,-0.04031220475929773,-0.044406079554231044,5127797.913449777,2980.0
311,UB79,387,0.00015406882359788213,-0.005950671574825754,-0.045929102391556904,-0.05172570514278482,2104596.4105878915,3838.0
312,UB81,128,-0.001064952782801958,-0.001948496477389459,-0.040395559405116556,-0.043409008665307974,2394875.3767976053,7029.0
313,UB82,80,-0.0007832885979920494,-0.00397379339946402,-0.05050041053619486,-0.0552574925336509,3247741.884120954,5377.0
314,UB83,210,-0.0002659486127423254,-0.003043457241532686,-0.04963148213634789,-0.052940887990622874,4561998.003787512,5435.0
315,W112,75,0.0016787976103097505,-0.002418590438999021,-0.046613440368495254,-0.04735323319718453,458883.3793855168,3047.0
316,W113,80,0.003043076286250023,-0.004743930653322924,-0.04472024422315264,-0.04642109859022554,513312.9619087766,3515.0
317,W127,102,-0.0008394111185157302,-0.005762577929146174,-0.04205480839653528,-0.048656797444197195,1165304.3022694169,9533.0
318,W128,279,0.00032651114690917437,-0.005484545846130799,-0.039118712458907114,-0.04427674715812874,686574.473075406,7974.0
319,W139,50,0.0007959625536153786,-0.0013070401036581925,-0.05271187867748228,-0.053222956227525105,1334938.5382141077,2640.0
320,W140,388,0.0002496249875449816,-0.004175000752189856,-0.046788586078828964,-0.05071396184347387,572068.6487543198,2837.0
321,W148,833,-0.0013007452527495557,-0.005116244438421959,-0.036909958708315274,-0.04332694839948681,978485.3694727552,4275.0
322,W149,130,0.002371314680619745,-0.0025850023875532363,-0.05272736726616113,-0.05294105497309461,718871.8779248131,4924.0
323,W1B1,128,0.0011387800986442306,-0.003702062381971787,-0.0454997735465546,-0.04806305582988216,75165.11917301708,1273.0
324,W1B2,139,-0.0007955761074644724,-0.00362487761664936,-0.040016241026708706,-0.04443669475082253,12102.696646342003,1570.0
325,W1B5,270,-0.0005106357723181344,-0.004426237074852013,-0.041430263224444076,-0.046367136071614225,40887.78013349796,3505.0
326,W1C1,78,-0.0004561658744735117,-0.003281656284606117,-0.04818199242975981,-0.051919814588839444,56647.231814521096,5098.0
327,W1D3,400,0.000999466166820456,-0.0034554577640516617,-0.04519429234314569,-0.047650283940376924,45556.45611915891,4817.0
328,W1D4,140,0.00036632403120381087,-0.0038246467959366618,-0.04723519020409123,-0.05069351296882409,31152.328859080313,3011.0
329,W1D5,130,0.0020566045414226477,-0.006621196589985885,-0.042245393600118995,-0.046809985648682224,28678.585673894286,3658.0
330,W1D6,430,0.0006327044962948873,-0.004147882837221807,-0.045460902953857095,-0.04897608129478405,32081.142288634386,3269.0
331,W1D7,140,-0.000262729682280092,-0.0031758966688120913,-0.0490158723561858,-0.052454498707277974,32817.38127855538,3664.0
332,W1F7,129,-0.0014306193378008014,-0.004929391317620152,-0.03869547094886475,-0.045055481604285734,67603.8533192689,2522.0
333,W1G0,16,-0.002111037234042554,-0.002734375,-0.01595787526470783,-0.020803287498750385,56405.40047087071,2137.0
334,W1G8,128,0.0010910766914821225,-0.003956483786094912,-0.05403899541804154,-0.05690440251265433,65499.73495864936,380.0
335,W1G9,130,-1.0769254450468865e-05,-0.003973488086453136,-0.039733438420806,-0.0437176957617096,76598.33837264398,1007.0
336,W1H1,44,0.0021490645391087056,-0.006481581430043621,-0.03971108601426731,-0.04404360290520222,47487.73503015608,342.0
337,W1H2,140,0.0008655149411612387,-0.003489834789489933,-0.05117392867536984,-0.053798248523698536,85704.39733934344,549.0
338,W1H5,276,0.0003777814370762008,-0.0065309692819299865,-0.0413522163221193,-0.0475054041669731,78698.23512959285,1328.0
339,W1H6,98,0.0003040188635152426,-0.006912870712499305,-0.05510720751527396,-0.06171605936425804,52339.2155721229,3108.0
340,W1H7,1672,0.0003308237974503631,-0.004852891846006915,-0.04562674308663587,-0.05014881113519241,109737.14619370349,2527.0
341,W1J0,130,0.00015001785096212624,-0.005333495527624771,-0.04547005879038927,-0.05065353646705188,36533.93678155296,1589.0
342,W1J5,2752,0.0009098169814979551,-0.003973744718553219,-0.04362982359537512,-0.046693751332430374,107850.62717359023,1521.0
343,W1J7,1149,0.0007725060781625919,-0.0036172848777617805,-0.04443639696300174,-0.04728117576260095,121921.0839821947,474.0
344,W1J8,280,0.0010095678132859536,-0.004709795530621207,-0.04546166946671498,-0.04916189718405026,49913.66491532138,1548.0
345,W1J9,2671,0.0008731544015556776,-0.004864798129436043,-0.0371695906394384,-0.04116123436731875,31474.717588992175,815.0
346,W1K1,474,0.0008475516955404471,-0.005392411695248892,-0.04675203944417842,-0.051296899443886865,88786.5807583537,1158.0
347,W1K2,282,0.00040313777477774416,-0.004601124614427756,-0.04541145657967436,-0.049609443419324425,111018.90066346718,858.0
348,W1K4,130,0.0002902062803998806,-0.0039437655741671445,-0.03910415799177722,-0.04275771728554449,44402.174850367264,415.0
349,W1K6,280,0.0004936520880623671,-0.0057214222038782705,-0.044947773597949214,-0.05017554371376512,85271.60150109124,547.0
350,W1K7,412,0.001403916952619607,-0.005819391658438991,-0.04647073449595024,-0.050886209201769624,160041.54037249117,2417.0
352,W1S1,95,6.91619894062742e-05,-0.004658892950032749,-0.03311011963346798,-0.03769985059409447,73956.45069576708,2446.0
353,W1S2,189,0.0009005641194569688,-0.0034913902276396467,-0.04708442144291147,-0.04967524755109415,59795.79802851293,1314.0
354,W1S4,127,0.00023765234307802127,-0.004912793839830397,-0.03777739604739262,-0.042452537544145,55200.61097018721,966.0
355,W1T1,265,0.0008303134148461317,-0.006315261519516761,-0.049988724357851455,-0.055473672462522106,72543.83585252179,8072.0
356,W1T3,259,0.0002088970792024527,-0.004475722863098309,-0.04986093954602942,-0.054127765329925276,56863.05626465276,1352.0
357,W1T5,95,2.710716280374911e-05,-0.005123830529147863,-0.047558957000373055,-0.05265568036671717,45083.95149040382,1085.0
358,W1U1,38,-0.0033388249613019077,-0.008055806890978864,-0.018015489149160447,-0.029410121001441223,56265.46516072381,1588.0
359,W1U2,136,-0.00035864381678119407,-0.004366316678502556,-0.054055294368683254,-0.05878025486396698,46448.08011085056,893.0
360,W1U4,140,0.0007572993770686011,-0.002449716394693234,-0.04974708329007926,-0.05143950030770388,62737.4855311045,926.0
361,W1U5,365,0.00035139950247643157,-0.005832420844291138,-0.042119096292540195,-0.04760011763435492,65965.89656912576,879.0
362,W1U6,365,-0.00021916495724403042,-0.006497953692411016,-0.04138007817416301,-0.048097196823818106,74083.06550992484,917.0
363,W1U8,393,-0.0003248218062388234,-0.005731200655705592,-0.033735912087370985,-0.03979193454931539,59183.929715193815,513.0
364,W1W5,258,0.0006127444860522606,-0.003940658934507649,-0.04796117168091421,-0.0512890861293696,69783.32790276762,1101.0
365,W1W6,288,-0.0011481946745362098,-0.00537488161497547,-0.034709581533087536,-0.04123265782259919,84910.89017286281,987.0
368,W21,5532,-0.00026660254208377496,-0.005212376156954235,-0.03782836183804317,-0.04330734053708116,591397.0161465649,8726.0
369,W22,1604,0.0004000037794361676,-0.004704766521274782,-0.043661039993886465,-0.04796580273572508,1645904.4801496386,5612.0
370,W23,6226,-0.00036053813406733,-0.004972880600039793,-0.03983830115289867,-0.04517171988700578,1447394.4293923783,5313.0
371,W24,2892,0.00043721806642928694,-0.0047142296765448535,-0.04064978066590533,-0.04492679227602081,416465.8945289303,6347.0
372,W25,21,0.0043466244240474025,-0.009549502046792323,-0.027018706556160958,-0.032221584178905874,523478.9460273036,5058.0
373,W26,256,0.00028882796115306964,-0.005965292098141973,-0.05088233034660695,-0.05655879448359583,539244.0528858867,3720.0
374,W36,406,0.001744809610743302,-0.005372863319677745,-0.043042419518950964,-0.0466704732278854,1175455.3698103996,3484.0
375,W39,21,0.0005823334501103209,-0.004562891357110903,-0.0381296689770417,-0.04211022688404228,1213308.1188258657,5453.0
377,W41,72,0.000462206698702173,-0.004729627148660711,-0.027019767704421445,-0.03128718815437998,957596.965794417,3341.0
378,W42,124,0.0008795436365590256,-0.006495155319770696,-0.04349466646612074,-0.04911027814933241,1747818.7018110757,2233.0
379,W45,140,-0.00027233889961535227,-0.004686074069859669,-0.041930269916296406,-0.046888682885771436,1162766.7248217305,4119.0
380,W51,269,0.0010329469601160078,-0.003958776254050743,-0.05397047540204676,-0.056896304695981524,1753231.2080036497,2408.0
381,W52,130,0.0022600266827996623,-0.0012373867914945735,-0.052302796154447335,-0.05128015626314226,1690354.1487027796,7340.0
382,W53,332,0.0011835030795390694,-0.00411244351234478,-0.046019112768618635,-0.048948053201424355,1798100.9738070788,2960.0
383,W55,272,0.0003624623619962176,-0.0034202609846074967,-0.05128103523785486,-0.054338833860466146,886748.383338823,2613.0
384,W60,494,-0.0003543275837506661,-0.00431891368367205,-0.0394231815880702,-0.04409642285549294,1039780.5239594153,7657.0
385,W67,711,-0.00010430692709680554,-0.004387843894832716,-0.04105025818837773,-0.04554240901030724,526073.4611090574,2685.0
386,W68,125,0.0007664989241090531,-0.004915515445953636,-0.045775362107701514,-0.04992437862954608,638841.0395976028,3980.0
387,W69,130,0.0005271292441979967,-0.003012797954233366,-0.048381214127357436,-0.050866882837392824,856760.1369748433,5985.0
388,W72,145,-0.000642021751148013,-0.005988727700473009,-0.03988761965455281,-0.046518369106173824,1315722.6058387817,1429.0
389,W84,125,0.0011777366279436977,-0.0027737270661727744,-0.04807739416753079,-0.04967338460575987,520215.89626877295,2265.0
390,W85,930,-0.00011683454466272341,-0.00557145267950279,-0.040956714196949795,-0.046645001421115335,375073.7420882031,1407.0
391,W86,145,0.0024738464586032505,-0.005686871890575197,-0.043569429287688186,-0.04678245471966013,444469.71116292017,2142.0
392,W91,150,-0.00042769624656409,-0.003763075082048691,-0.04310794526818876,-0.04729871659680153,773996.2490395792,2911.0
393,WC1A2,128,0.0005265574823629632,-0.004273470150835624,-0.051466349002022134,-0.055213261670494805,51374.968515308676,1291.0
394,WC1B3,844,-0.000727530449989272,-0.0051963417827330435,-0.03930777266647516,-0.04523164489919752,113813.82979255727,2775.0
395,WC1B4,384,0.00010209485438860266,-0.005920925171122322,-0.0476221392764166,-0.05344096959315029,29827.916907455314,501.0
396,WC1B5,5072,0.000757346506673212,-0.004041645431739599,-0.04123316904297756,-0.04451746796804403,102789.20458299185,1653.0
397,WC1E6,810,-1.23740608215919e-05,-0.0054203758918028935,-0.042521494704867255,-0.047954244657491804,113149.10715062452,1361.0
398,WC1H0,536,0.00011066282695584381,-0.004815706902016364,-0.042573029353719205,-0.04727807342877971,143901.1950810378,1541.0
399,WC1H8,1750,0.0002994764458702054,-0.005028490924766217,-0.03757178944923135,-0.042300803928127434,114137.62984105482,1173.0
400,WC1H9,1092,0.0005733593591422903,-0.005275842143412214,-0.04251241154721085,-0.04721489433148075,168699.2837042073,2791.0
401,WC1N1,356,0.0004179204175951707,-0.004482744572305814,-0.041800428880851205,-0.04586525303556187,163540.764258453,2143.0
402,WC1R4,130,0.0013472158103909444,-0.0026132371751240568,-0.05319579268390501,-0.05446181404863812,66685.10089810725,1252.0
403,WC1V6,128,0.0008029705504013002,-0.0066313929325678206,-0.05000128071097528,-0.055829703093141794,58603.023933945085,775.0
404,WC1V7,259,0.00013361254566934315,-0.004794367575063983,-0.05044086005729572,-0.05510161508669034,48448.97745841404,1049.0
405,WC1X8,258,0.000995486932820141,-0.004598426009358263,-0.03930323930841448,-0.04290617838495261,151437.01620630716,1583.0
406,WC1X9,588,-0.0010469084984197842,-0.004683087909473442,-0.029393590036197802,-0.03512358644409107,229378.96876149697,1696.0
407,WC2A3,130,6.487179871529377e-05,-0.004499079771040948,-0.05349833146035857,-0.057932539432684206,120066.32137444286,449.0
408,WC2B4,268,0.0006653972628686063,-0.006146837214801575,-0.05273355647448746,-0.05821499642642042,65218.6995355487,764.0
409,WC2B5,398,0.00045724736257359466,-0.004262505467442433,-0.04701040483311115,-0.05081566293797999,83535.17703787339,2047.0
410,WC2H7,477,-6.529265034923077e-05,-0.0048212354730966436,-0.049177397367843045,-0.054063925491288974,70850.79167554477,5207.0
411,WC2H9,426,0.000591507599007329,-0.003746168280248466,-0.04352938358059602,-0.04668404426183716,96059.90632531872,4002.0
412,WC2N4,259,0.00020785566485928789,-0.003295146521038331,-0.04608861967922579,-0.04917591053540483,51658.38306118508,3071.0
413,WC2N5,2922,0.0005739813365396186,-0.004864121250970857,-0.048816743612167236,-0.053106883526598495,84369.89776784701,2695.0
414,WC2N6,21,0.003101752633455468,-0.006705092505107401,-0.03108788794768789,-0.03469122781933983,66625.68628717972,354.0
415,WC2R0,255,-0.00019880384055350907,-0.005191870739362549,-0.045792847028565356,-0.05118352160848143,70783.4083239926,673.0
416,WC2R1,130,-0.000781634201729639,-0.004491200526393181,-0.04613557295586408,-0.05140840768398689,49362.15504817093,435.0
417,WD65,172,-0.0006180448024792086,-0.0045018835787641815,-0.039010527759592545,-0.044130456140835946,6759679.852958639,3.0
